#,Número de artículo,Descripción del artículo,En stock,Último precio de compra,Ubicacion
1715,R001703,Boquilla para horno con conexión de gas,1.0000,0.000000,AS 2.0
1716,R001704,Boquilla para horno con tapadera,1.0000,0.000000,AS 2.0
1717,R001705,Boquilla para horno sin tapas,2.0000,0.000000,AS 2.0
1718,R001706,Esponja para filtro de 4 3/4” x 4 3/4” x 1/2”,15.0000,0.000000,AS 2.0
1719,R001707,Guía barnizadora 62M-29692-01,1.0000,0.000000,AS 2.0
1720,R001708,Guía Z M29103,1.0000,0.000000,AS 2.0
1721,R001709,Guía Z M29103 NR100,1.0000,0.000000,AS 2.0
1722,R001710,Guía Z M29103 NR109,1.0000,0.000000,AS 2.0
1723,R001711,Guías para cinchos de horno SOUDRONIC,4.0000,0.000000,AS 2.0
1724,R001712,"Panel PC4020, sin llave",1.0000,0.000000,AS 2.0
1725,R001713,Prensa para unión de alambre de cobre,2.0000,0.000000,AS 2.0
1726,R001714,"Electroválvula 24V , DN12 PN 0.5-16BAR",1.0000,0.000000,AS 2.0
1727,R001715,Esponja de 5” x 5 1/4” x 1”,1.0000,0.000000,AS 2.0 – 01
1728,R001716,Kit de reparación de válvula de polvo FREIAG,1.0000,0.000000,AS 2.0 – 01
1729,R001717,Piedra de diamante,1.0000,0.000000,AS 2.0 – 01
1730,R001718,Arandela de acero inoxidable 65/90 x 20,1.0000,0.000000,AS 2.0 – 01
1731,R001719,"Cuerpo de imán 86275-09A1-100, 63 434019482",3.0000,0.000000,AS 2.0 – 02
1732,R001720,Presionadores de limpiadores de ruedas barnizadoras FREIAG 3214,6.0000,0.000000,AS 2.0 – 02
1733,R001721,Rueda jalador troceador de alambre M426129,1.0000,0.000000,AS 2.0 – 02
1734,R001722,"Sprocket 24/46 x 37, cuña 8 mm, 15 dientes",1.0000,0.000000,AS 2.0 – 02
1735,R001723,"Sprocket 24/52 x 37, cuña 8 mm, 17 dientes",1.0000,0.000000,AS 2.0 – 02
1736,R001724,Engranaje M302981,1.0000,0.000000,AS 2.0 – 02
1737,R001725,Filtro 5” x 250MY,1.0000,0.000000,AS 2.0 – 03
1738,R001726,Filtro 5” x 355MY,2.0000,0.000000,AS 2.0 – 03
1739,R001727,Filtro 5” x 400MY,7.0000,0.000000,AS 2.0 – 03
1740,R001728,Placa 22996,1.0000,0.000000,AS 2.0 – 03
1741,R001729,Placa 371809,1.0000,0.000000,AS 2.0 – 03
1742,R001730,Placa 8924,1.0000,0.000000,AS 2.0 – 03
1743,R001731,Tubo de caucho 15071JG,3.0000,0.000000,AS 2.0 – 03
1744,R001732,"Brazo aplicador de polvo 64P 1106233/03 T65 B=10 mm NW5.0, completo",1.0000,0.000000,AS 2.0 – 03
1745,R001733,"Cascada 0935100 HS R-52, Nr532",1.0000,0.000000,AS 2.2
1746,R001734,Cascada 62M-390541-1/6076/3.276,1.0000,0.000000,AS 2.2
1747,R001735,Cascada F025,1.0000,0.000000,AS 2.2
1748,R001736,Cascada FREIAG 19877,1.0000,0.000000,AS 2.2
1749,R001737,Cascada HSE 87018,1.0000,0.000000,AS 2.2
1750,R001738,"Cascada precisión tools, PWR 2.517",1.0000,0.000000,AS 2.2
1751,R001739,Conector de cascada,1.0000,0.000000,AS 2.2
1752,R001740,Contactor 3RH2122-1BB40,1.0000,0.000000,AS 2.2
1753,R001741,Contactor 3RH2131-1BB40,1.0000,0.000000,AS 2.2
1754,R001742,Contactor 3RH2140-1BB40,1.0000,0.000000,AS 2.2
1755,R001743,"Transformador KVA 0.25, 50/60 Hz, PRIM 360-380-400",1.0000,0.000000,AS 2.2
1756,R001744,"Base frontal para interruptor, 71 415253020",6.0000,0.000000,AS 2.2
1757,R001745,Base para interruptor CH 4153,1.0000,0.000000,AS 2.2 – C1
1758,R001746,"Bloque de terminales interface SWM-2, 745.30076390/00",1.0000,0.000000,AS 2.2 – C1
1759,R001747,Bombilla 24V,5.0000,0.000000,AS 2.2 – C1
1760,R001748,"Bombillo para interruptor, 71 415300190",1.0000,0.000000,AS 2.2 – C1
1761,R001749,Botón verde para interruptor 41 415253031,1.0000,0.000000,AS 2.2 – C1
1762,R001750,"Contactor 1S+0E, 71 415253060, para interruptor",4.0000,0.000000,AS 2.2 – C1
1763,R001751,Contadores 015-016-317,2.0000,0.000000,AS 2.2 – C1
1764,R001752,"Interruptor de botón de luz amarilla 24V, 74 414002010",1.0000,0.000000,AS 2.2 – C1
1765,R001753,Interruptor de botón de luz naranja 24V,1.0000,0.000000,AS 2.2 – C1
1766,R001754,"Interruptor de botón de luz roja 24V, 74 414002012",2.0000,0.000000,AS 2.2 – C1
1767,R001755,"Interruptor de botón de luz verde 24V, 74 414002010",2.0000,0.000000,AS 2.2 – C1
1768,R001756,"Interruptor de llave 24V, 74 415253015",1.0000,0.000000,AS 2.2 – C1
1769,R001757,Potenciómetro 22/35,1.0000,0.000000,AS 2.2 – C1
1770,R001758,Potenciómetro 220KA X 7,1.0000,0.000000,AS 2.2 – C1
1771,R001759,"Relé RSIS-5A, DC 12V",2.0000,0.000000,AS 2.2 – C1
1772,R001760,Sensor doble lamina,2.0000,0.000000,AS 2.2 – C1
1773,R001761,"Set de botón NOT-AUS 1S+1 OE D22, 74  414125001",3.0000,0.000000,AS 2.2 – C1
1774,R001762,Soporte de acero inoxidable 38071,2.0000,0.000000,AS 2.2 – C1
1775,R001763,Switch CT2D2-A2,1.0000,0.000000,AS 2.2 – C1
1776,R001764,Terminales eléctricas cascada,2.0000,0.000000,AS 2.2 – C1
1777,R001765,Woerts 2701,1.0000,0.000000,AS 2.2 – C1
1778,R001766,Woerts 3600,10.0000,0.000000,AS 2.2 – C1
1779,R001767,Woerts 3880/2D2,3.0000,0.000000,AS 2.2 – C1
1780,R001768,"Cabeza del rodillo de péndulo, PNP DIFUSO, 64M-1-10060",2.0000,0.000000,AS 2.2 – C1
1781,R001769,"Cable de carcasa de la maquina +7.1 ZU, 745.99424375/00",1.0000,0.000000,AS 2.2 – C2
1782,R001770,Cable M8 ST 180/M8 0.3M,1.0000,0.000000,AS 2.2 – C2
1783,R001771,Cable MIT Crimp-schuh L=0.09M,2.0000,0.000000,AS 2.2 – C2
1784,R001772,Cable MIT Crimp-schuh L=0.14M,2.0000,0.000000,AS 2.2 – C2
1785,R001773,Carril de contactor 74.99250006/02-00,1.0000,0.000000,AS 2.2 – C2
1786,R001774,"Conductor de conexión a tierra, 724.00207530",1.0000,0.000000,AS 2.2 – C2
1787,R001775,"Conector M12 4P ST 90 R=120 OHM, 745.99376010/01",1.0000,0.000000,AS 2.2 – C2
1788,R001776,Conector macho recto M8 con cable PUR 3 x 0.25,2.0000,0.000000,AS 2.2 – C2
1789,R001777,Contactor auxiliar SIEMENS 3RH2122-1BB40,1.0000,0.000000,AS 2.2 – C2
1790,R001778,Flipon 5SY41 MCB C2,1.0000,0.000000,AS 2.2 – C2
1791,R001779,Flipon 5SY42 MCB C6,1.0000,0.000000,AS 2.2 – C2
1792,R001780,Interruptor corto de 2 circuitos de limite FNJ-G,1.0000,0.000000,AS 2.2 – C2
1793,R001781,"Optocopladores AMMS 10-44/1, 71 458800100",1.0000,0.000000,AS 2.2 – C2
1794,R001782,"Relé 71 425000609, PHOENIX CONTACT 2961105",1.0000,0.000000,AS 2.2 – C2
1795,R001783,Relé PLC-BSP-24DC/21,2.0000,0.000000,AS 2.2 – C2
1796,R001784,"Sensor de proximidad M12X1 PNP NO S14 4 mm, 71 436101022",1.0000,0.000000,AS 2.2 – C2
1797,R001785,Pieza metálica flexer M-3030043,1.0000,0.000000,AS 2.2 – C2
1798,R001786,"Casquillo de cojinete GLY.PG 121412 F, 61 302190059",2.0000,0.000000,AS 2.3
1799,R001787,"Casquillo de cojinete 12E7/16R7X20, 61 302170200",8.0000,0.000000,AS 2.3 – 09
1800,R001788,Casquillo de rodamiento de  agujas 62M 446176,2.0000,0.000000,AS 2.3 – 09
1801,R001789,Eje 3198 50634,2.0000,0.000000,AS 2.3 – 09
1802,R001790,Rodamiento de agujas 10/14X15 HK1015,1.0000,0.000000,AS 2.3 – 09
1803,R001791,Rodamiento de agujas 12/16X10 HK1210,2.0000,0.000000,AS 2.3 – 09
1804,R001792,Rotula hembra 61 305050520,3.0000,0.000000,AS 2.3 – 09
1805,R001793,Rotula hembra BRF 8,4.0000,0.000000,AS 2.3 – 09
1806,R001794,"Anillo de apriete 25/40 x 4, 61 301140090",4.0000,0.000000,AS 2.3 – 09
1807,R001795,"Anillo de bronce, 62M-44189/03",4.0000,0.000000,AS 2.3 – 10
1808,R001796,Castigador plástico M4 x 10,58.0000,22.876000,AS 2.3 – 10
1809,R001797,Disco 46x62,2.0000,0.000000,AS 2.3 – 10
1810,R001798,Disco de bronce 62M-414954,30.0000,0.000000,AS 2.3 – 10
1811,R001799,Filtro exclusa giratoria FREIAG 13044,2.0000,0.000000,AS 2.3 – 10
1812,R001800,Inserto de pulverización OBEN 10 mm 62P-250123030,2.0000,0.000000,AS 2.3 – 10
1813,R001801,"inserto de pulverización OBEN 10 mm, 230",2.0000,0.000000,AS 2.3 – 10
1814,R001802,"Inserto de pulverización UNTEN 10 mm 65, 62P-250124030",4.0000,0.000000,AS 2.3 – 10
1815,R001803,"Junta anular 20/26 x 4, 61 301133090",8.0000,0.000000,AS 2.3 – 10
1816,R001804,Tornillo cabeza plana 3/16” x 1 1/4”,25.0000,0.000000,AS 2.3 – 10
1817,R001805,"Tornillo cilíndrico M3 x 8, 61 201020041",2.0000,0.000000,AS 2.3 – 10
1818,R001806,Tornillo cilíndrico M4 x 20,2.0000,0.000000,AS 2.3 – 10
1819,R001807,Tornillo plástico avellanado M3x6,10.0000,0.000000,AS 2.3 – 10
1820,R001808,"Tornillo plástico avellanado M4x20, 61 201070092",21.0000,0.000000,AS 2.3 – 10
1821,R001809,"Tornillo plástico avellanado M5x20, 61 201070140",45.0000,0.000000,AS 2.3 – 10
1822,R001810,"Tornillo plástico cabeza plana M4x16, 61 201050838",45.0000,0.000000,AS 2.3 – 10
1823,R001811,Tornillo plástico cabeza plana M4x20,14.0000,0.000000,AS 2.3 – 10
1824,R001812,Cojinete de agujas NKIB 5903,8.0000,0.000000,AS 2.3 – 10
1825,R001813,Rodamiento 5/11x3,10.0000,0.000000,AS 2.3 – 11
1826,R001814,Rodamiento 624,3.0000,0.000000,AS 2.3 – 11
1827,R001815,Rodamiento 625,6.0000,0.000000,AS 2.3 – 11
1828,R001816,Rodamiento 63800,20.0000,103.571000,AS 2.3 – 11
1829,R001817,"Rodamiento de agujas 25/37x17, INA RNA4904-2RS",1.0000,0.000000,AS 2.3 – 11
1830,R001818,"Rodamiento de agujas 61 302060072, 17/30x13 INA NA4903-2RS",3.0000,0.000000,AS 2.3 – 11
1831,R001819,"Rodamiento de agujas 61 302120030, INA NKIB 5904B",1.0000,0.000000,AS 2.3 – 11
1832,R001820,"Rodamiento de agujas 61 302120035, INA NKIB 5905",6.0000,0.000000,AS 2.3 – 11
1833,R001821,Rodamiento de agujas INA NKI 10/20 x 20,2.0000,0.000000,AS 2.3 – 11
1834,R001822,"Rodamiento de bolas 15/35x11, 6202-2Z",1.0000,0.000000,AS 2.3 – 11
1835,R001823,"Rodamiento lineal 3045, SOUDRONIC M-415440",2.0000,0.000000,AS 2.3 – 11
1836,R001824,"Rodillo calibrador D77, 62M-415562",2.0000,0.000000,AS 2.3 – 12
1837,R001825,Rodillo calibrador M400331,3.0000,0.000000,AS 2.3 – 12
1838,R001826,Rodillo calibrador W ZCEA52,6.0000,0.000000,AS 2.3 – 12
1839,R001827,Rodillo calibrador W ZCEA65,2.0000,0.000000,AS 2.3 – 12
1840,R001828,Rodillo calibrador W ZCEA73,2.0000,0.000000,AS 2.3 – 12
1841,R001829,"Rodillo Calibrador D=73, 62M400653",4.0000,0.000000,AS 2.3 – 12
1842,R001830,"Rodillo Calibrador D=65, 62M400627",4.0000,0.000000,AS 2.3 – 12
1843,R001831,"Rodillo Calibrador D=52, 62M400331",4.0000,0.000000,AS 2.3 – 12
1844,R001832,"Rodillo Calibrador D=73, 62M415561",2.0000,0.000000,AS 2.3 – 12
1845,R001833,"Rodillo Calibrador D=65, 62M415559",2.0000,0.000000,AS 2.3 – 12
1846,R001834,"Rodillo Calibrador D=52, 62M415554",2.0000,0.000000,AS 2.3 – 12
1847,R001835,Disco limpiador de alambre,8.0000,57.500000,AS 2.3 – 12
1848,R001836,"Faldas de obturación (labios), 34806 FREIAG",88.0000,0.000000,AS 2.3 – 13
1849,R001837,"Pincel de barnizado 6 mm, 64P140401340",61.0000,0.000000,AS 2.3 – 13
1850,R001838,"Ventosa 38/3, 62M-418748",0.0000,0.000000,AS 2.3 – 13
1851,R001839,"Ventosa 50/10 x 3, 62M-4-16987",0.0000,0.000000,AS 2.3 – 13
1852,R001840,"Cadena de rodillos de 3/8”, 20 cm",1.0000,0.000000,AS 2.3 – 13
1853,R001841,Laterales de cadena de rodillos,40.0000,0.000000,AS 2.3 – 14
1854,R001842,Leva de cadena 62M-4-10990,12.0000,953.834000,AS 2.3 – 14
1855,R001843,Leva de cadena KN342,2.0000,0.000000,AS 2.3 – 14
1856,R001844,Leva de cadena KNBW6199,1.0000,0.000000,AS 2.3 – 14
1857,R001845,Leva de cadena 62M – 426199,0.0000,468.799000,AS 2.3 – 14
1858,R001846,Cepillos banda FREIAG 8162,8.0000,0.000000,AS 2.3 – 14
1859,R001847,Cilindro 9142,3.0000,0.000000,AS 2.3 – 15
1860,R001848,Cilindro cerámico 133421 D6,3.0000,0.000000,AS 2.3 – 15
1861,R001849,Cilindro cerámico 41211 D3.5,3.0000,0.000000,AS 2.3 – 15
1862,R001850,Cilindro cerámico 41212 D4,2.0000,0.000000,AS 2.3 – 15
1863,R001851,Cilindro cerámico 412132 D6,4.0000,0.000000,AS 2.3 – 15
1864,R001852,Cilindro cerámico 9380 D3.5,2.0000,0.000000,AS 2.3 – 15
1865,R001853,Cilindro plástico 18735,3.0000,0.000000,AS 2.3 – 15
1866,R001854,Cilindro plástico 9379 D3.0,4.0000,0.000000,AS 2.3 – 15
1867,R001855,Deflector 62P-4105653/02,1.0000,0.000000,AS 2.3 – 15
1868,R001856,"Guía plástica 21820, 9 mm",2.0000,0.000000,AS 2.3 – 15
1869,R001857,"Guía plástica 22377, 9 mm",3.0000,0.000000,AS 2.3 – 15
1870,R001858,"Guía plástica 25374, 7.5 mm",3.0000,0.000000,AS 2.3 – 15
1871,R001859,Inserto del perfil 250,1.0000,0.000000,AS 2.3 – 15
1872,R001860,Inserto del perfil 260,2.0000,0.000000,AS 2.3 – 15
1873,R001861,Inserto del perfil 270,2.0000,0.000000,AS 2.3 – 15
1874,R001862,Inserto del perfil 280,2.0000,0.000000,AS 2.3 – 15
1875,R001863,"Inserto del perfil, 25.01.359.40",2.0000,0.000000,AS 2.3 – 15
1876,R001864,"Inserto del perfil, 62P-3105652/02",2.0000,0.000000,AS 2.3 – 15
1877,R001865,"Platina plástica 11 mm x 33 mm, 19799",2.0000,0.000000,AS 2.3 – 15
1878,R001866,Platina plástica 15 mm x 125 mm,10.0000,0.000000,AS 2.3 – 15
1879,R001867,Platina plástica 16 mm x 125 mm,10.0000,0.000000,AS 2.3 – 15
1880,R001868,Tapón cerámico 38638,1.0000,0.000000,AS 2.3 – 15
1881,R001869,Tapón Excéntrico 13251,7.0000,0.000000,AS 2.3 – 15
1882,R001870,"Tope plástico D 12, D 08, D 06, L 37,  30.01.037.40",11.0000,0.000000,AS 2.3 – 15
1883,R001871,"Tope plástico D 12, D 08, D 06, L 37,  30.01.049.46",8.0000,0.000000,AS 2.3 – 15
1884,R001872,"Tope plástico D 12, D 08, D 06, L 37,  30.01.155.40",17.0000,0.000000,AS 2.3 – 15
1885,R001873,"Tope plástico D 12, D 08, D 06, L 37,  30.01.179.40",4.0000,0.000000,AS 2.3 – 15
1886,R001874,"Tope plástico D 12, D 08, L 37,  04.08.002.40",14.0000,0.000000,AS 2.3 – 15
1887,R001875,"Tope plástico D 5, D 4, L6, 37301",8.0000,0.000000,AS 2.3 – 15
1888,R001876,Pieza plástica 12210,10.0000,0.000000,AS 2.3 – 15
1889,R001877,"Guía plástica 9378, D2.5",5.0000,0.000000,AS 2.3 – 16
1890,R001878,"Guía plástica 41209, D2.5",4.0000,0.000000,AS 2.3 – 16
1891,R001879,"Pieza plástica 63626, FREIAG",6.0000,0.000000,AS 2.3 – 16
1892,R001880,"Pieza sobrepuesta plástica 23989, 6mm, FREIAG",5.0000,0.000000,AS 2.3 – 16
1893,R001881,"Pieza sobrepuesta plástica 25973, 7.5mm, FREIAG",4.0000,0.000000,AS 2.3 – 16
1894,R001882,"Pieza sobrepuesta plástica 22375, 9mm, FREIAG",5.0000,0.000000,AS 2.3 – 16
1895,R001883,"Pieza sobrepuesta plástica 23990, 6mm, FREIAG",5.0000,0.000000,AS 2.3 – 16
1896,R001884,"Pieza sobrepuesta plástica 25972, 7.5mm, FREIAG",4.0000,0.000000,AS 2.3 – 16
1897,R001885,"Castigador 9145, FREIAG",5.0000,0.000000,AS 2.3 – 16
1898,R001886,Inserto de boquilla 13483,1.0000,0.000000,AS 2.3 – 16
1899,R001887,Inserto de boquilla 42620,10.0000,0.000000,AS 2.3 – 16
1900,R001888,"Pieza sobrepuesta plástica 22376, 9mm, FREIAG",6.0000,0.000000,AS 2.3 – 16
1901,R001889,"Tope plástico 21821, 11 mm",2.0000,0.000000,AS 2.3 – 16
1902,R001890,"Inserto de boquilla  inyectora 50636, D3",17.0000,0.000000,AS 2.3 – 16
1903,R001891,Manguito de brazo de aplicación 13481 FREIAG,5.0000,0.000000,AS 2.3 – 16
1904,R001892,"Pieza tope 23995, 6 mm",7.0000,0.000000,AS 2.3 – 16
1905,R001893,"Cuña de aspiración 13478, FREIAG",7.0000,0.000000,AS 2.3 – 16
1906,R001894,"Inserto de codo 13482, FREIAG",5.0000,0.000000,AS 2.3 – 16
1907,R001895,"Platinas de fijación de labios de obturación , 22374 FREIAG, 68389",10.0000,0.000000,AS 2.3 – 16
1908,R001896,"Platinas de fijación de labios de obturación , 21817 FREIAG",1.0000,0.000000,AS 2.3 – 16
1909,R001897,Cepillos aplicador de polvo SMAG,34.0000,0.000000,AS 2.3 – 16
1910,R001898,"Contactor RM28-ULC, DC24V",1.0000,0.000000,AS 2.4
1911,R001899,"Flipon NC325, C25",1.0000,0.000000,AS 2.4
1912,R001900,Flipon S211 K3A,0.0000,0.000000,AS 2.4
1913,R001901,"Fusible Tiristor 315A 660V, 71 410353040",4.0000,0.000000,AS 2.4
1914,R001902,"Guía cerámica M-29102/01 18, SMAG",1.0000,0.000000,AS 2.4
1915,R001903,Guía Z (64M-443854) y base  de monitor,1.0000,0.000000,AS 2.4
1916,R001904,Guía Z 62M-3-10166/02,1.0000,0.000000,AS 2.4
1917,R001905,Guía Z 62M-39580/10 UE=0.4,1.0000,"6,690.350000",AS 2.4
1918,R001906,"Guía Z, inserción al metal duro 62M 39580",1.0000,0.000000,AS 2.4
1919,R001907,Juego de contactos principales 3TB46,4.0000,0.000000,AS 2.4
1920,R001908,Peak Clipper N72,1.0000,0.000000,AS 2.4
1921,R001909,Potenciómetro,1.0000,0.000000,AS 2.4
1922,R001910,Potenciómetro SMAG 11019,1.0000,0.000000,AS 2.4
1923,R001911,"Relé 3s, 71 425251117",1.0000,0.000000,AS 2.4
1924,R001912,"Relé AB 0.15 -35 24v, 71 425251123",2.0000,0.000000,AS 2.4
1925,R001913,Relé de retardo COMAT CSA 2 -65,1.0000,0.000000,AS 2.4
1926,R001914,Tarjeta SMAG ZP,1.0000,0.000000,AS 2.4
1927,R001915,"Arandela (PASS-SCHEIBE), 22/32 x 0.5, E84054-001",8.0000,0.000000,AS 2.4
1928,R001916,"Cabeza pulverizador polvo KPL. T65 B=10.0 NW 5.0 P, 64P-1106233/03",1.0000,0.000000,AS 2.4 – 17
1929,R001917,Carbones 22437,8.0000,0.000000,AS 2.4 – 17
1930,R001918,"Casquillo de cojinete GLY.PG 060810 F, 61 302190049",2.0000,0.000000,AS 2.4 – 17
1931,R001919,"Casquillo de cojinete GLY.PG 101210 F, 61 302179080",1.0000,0.000000,AS 2.4 – 17
1932,R001920,"Casquillo de cojinete GLY.PG 182020 F, 61 302190067",3.0000,0.000000,AS 2.4 – 17
1933,R001921,"Casquillo de cojinete GLY.PG 252820 F, 61 302190074",2.0000,0.000000,AS 2.4 – 17
1934,R001922,"Disco distanciador, 62M-446349",1.0000,0.000000,AS 2.4 – 17
1935,R001923,"Presostato festo PEV-1/4-SC-OD 161760 A543, 250v-ac, 125V-DC",1.0000,0.000000,AS 2.4 – 17
1936,R001924,"Rodamiento de agujas  61 302130030, INA NATR 6",1.0000,0.000000,AS 2.4 – 17
1937,R001925,"Rodamiento de agujas 6/12x10, 61 502060021, INA HK6/10TN",1.0000,0.000000,AS 2.4 – 17
1938,R001926,"Rotula hembra M6 #PRT, 61 305050522",3.0000,0.000000,AS 2.4 – 17
1939,R001927,"Temporizador digital V0DDTS, 0.1s a 999h",1.0000,0.000000,AS 2.4 – 17
1940,R001928,"Válvula de seguridad de 3/8”, 61 605180310",1.0000,0.000000,AS 2.4 – 17
1941,R001929,"Empaque de biton, eje aplicador de barniz",1.0000,0.000000,AS 2.4 – 17
1942,R001930,Filtros 790D,3.0000,0.000000,AS 2.4 – 18
1943,R001931,Rueda de fricción 35 x 80 x 16m 6 perforaciones,8.0000,0.000000,AS 2.4 – 18
1944,R001932,Castigador 10 mm con separador,8.0000,0.000000,AS 2.4 – 18
1945,R001933,Conector rápido para manguera,2.0000,0.000000,AS 2.4-A
1946,R001934,Pines de acero inoxidable 9 mm x 11 mm FREIAG 16029,9.0000,0.000000,AS 2.4-A
1947,R001935,"Rodamiento de agujas 35/55x21 61 302060171, INA RNA-NA 4907.RS",1.0000,0.000000,AS 2.4-A
1948,R001936,Rodamiento de agujas HF1216,1.0000,0.000000,AS 2.4-A
1949,R001937,Rotula hembra 10 x 14 rosca M10,2.0000,0.000000,AS 2.4-A
1950,R001938,Tapón plástico,1.0000,0.000000,AS 2.4-A
1951,R001939,"Buje de bronce 30 x 45 x 24, 62M 415441",1.0000,0.000000,AS 2.4-A
1952,R001940,Carbones 10x12x6,5.0000,0.000000,AS 2.4-B
1953,R001941,Carbones 10x29x5,6.0000,0.000000,AS 2.4-B
1954,R001942,"Carbones de motor LAP 1, 73 431019560",5.0000,0.000000,AS 2.4-B
1955,R001943,Guía de metal 62m 418007,1.0000,0.000000,AS 2.4-B
1956,R001944,"Rodamiento de agujas 35/57x17, INA RNA-NA 4906.2RS",3.0000,0.000000,AS 2.4-B
1957,R001945,Rodillos de transportador FREIAG 6186,1.0000,0.000000,AS 2.4-B
1958,R001946,Rodillos de transportador FREIAG 6187,2.0000,0.000000,AS 2.4-C
1959,R001947,Rodillos de transportador FREIAG 6188,1.0000,0.000000,AS 2.4-C
1960,R001948,Rodillos de transportador FREIAG 6189,1.0000,0.000000,AS 2.4-C
1961,R001949,"Aro de fricción ART-NR 63 522021823, KM-NR 472081",1.0000,0.000000,AS 2.4-C
1962,R001950,"Contactor  COMAT AG CH-3076, C3-A 30",3.0000,0.000000,AS 2.5
1963,R001951,Control de soldadura soldadora de soportes,1.0000,0.000000,AS 2.5
1964,R001952,Elemento de registro de brillo 71 415253000,1.0000,0.000000,AS 2.5
1965,R001953,"Final de carrera, 1/055 000 5 1089",2.0000,0.000000,AS 2.5
1966,R001954,"Fuente de alimentación ML100, 71 437 000 045/10",1.0000,0.000000,AS 2.5
1967,R001955,Fusible de 80A  500V AC  35.040.0040,3.0000,0.000000,AS 2.5
1968,R001956,"Regatron 73 431019870, SMAG",1.0000,0.000000,AS 2.5
1969,R001957,"Relé de tiempo 2 sec – 12 min, 71 425200131",4.0000,0.000000,AS 2.5
1970,R001958,"Relé de tiempo 2 sec – 12 min, 71 425200132",1.0000,0.000000,AS 2.5
1971,R001959,Relé 10A  NO/ 5A NC  220/240VAC  50/60 Hz,1.0000,0.000000,AS 2.5
1972,R001960,Tarjeta 317840,1.0000,0.000000,AS 2.5
1973,R001961,Tarjeta 41010214 7.9V.4.7.V,1.0000,0.000000,AS 2.5
1974,R001962,Tarjeta 41010215 8V.4.8.V,1.0000,0.000000,AS 2.5
1975,R001963,Tarjeta 745.10705,1.0000,0.000000,AS 2.5
1976,R001964,Tarjeta 745.10870/00,1.0000,0.000000,AS 2.5
1977,R001965,Tarjeta alimentador de tensión 745.10890/00,1.0000,0.000000,AS 2.5
1978,R001966,Tarjeta cableado de tiristor 745.10704/23,2.0000,0.000000,AS 2.5
1979,R001967,Tarjeta Choper 745.10705,1.0000,0.000000,AS 2.5
1980,R001968,Tarjeta del transformador 745.10706/02,1.0000,0.000000,AS 2.5
1981,R001969,Tarjeta FREIAG 39153,1.0000,0.000000,AS 2.5
1982,R001970,Tarjeta paso de encendido 745.10703/00,2.0000,0.000000,AS 2.5
1983,R001971,"Tarjeta PRECISION TOOLS cascada HV/EA-60, 4.504.0102",1.0000,0.000000,AS 2.5
1984,R001972,Tarjeta regulador de corriente 745.10831/050,1.0000,0.000000,AS 2.5
1985,R001973,Tarjeta lógica de mando statischer umformer 745.10815/00,1.0000,0.000000,AS 2.5
1986,R001974,Tarjeta ZSMA-120 001 (A1),1.0000,0.000000,AS 2.5
1987,R001975,Tarjeta ZSMA-180 001 (A1),1.0000,0.000000,AS 2.5
1988,R001976,Transformador HUMBER 3 fases 38.5 KVA 25 A,0.0000,0.000000,AS 2.5
1989,R001977,Bomba hidráulica,1.0000,0.000000,A1.0
1990,R001978,Rueda 200/50-100,4.0000,0.000000,A1.1
1991,R001979,Modulo BIBRA,1.0000,0.000000,A1.1
1992,R001980,Contactores,1.0000,0.000000,A1.2
1993,R001981,Soplador,1.0000,0.000000,A1.2
1994,R001982,Poleas,12.0000,0.000000,A1.2
1995,R001983,Repuestos usados,1.0000,0.000000,A1.2
1996,R001984,Arandela plástica D11 mm x 9 mm,12.0000,0.000000,A1.3
1997,R001985,Llave a piso a 90ª,4.0000,0.000000,A1.3
1998,R001986,Desoxidante,0.5000,0.000000,A1.4
1999,R001987,Arbolito para sanitario,5.0000,50.225000,A1.4
2000,R001988,Flote para sanitario,1.0000,0.000000,A1.4
2001,R001989,Juego de tornillos para sanitario,1.0000,0.000000,A1.4
2002,R001990,Silicona Gris,4.0000,49.106667,A1.4
2003,R001991,Sikadur 52,1.0000,0.000000,A1.4
2004,R001992,Flapper para sanitario,2.0000,0.000000,A1.4
2005,R001993,Manguera de grifería de 3/8” a 1/2”,8.0000,0.000000,A1.4
2006,R001994,Manguera de grifería de 3/8” a 3/8”,6.0000,0.000000,A1.4
2007,R001995,Llave a piso recta,3.0000,0.000000,A1.4
2008,R001996,Clavo de 4” lb,2.0000,0.000000,A1.4
2009,R001997,Sifón,5.0000,0.000000,A1.4
2010,R001998,Arandelas para lamina HG,150.0000,0.000000,
2011,R001999,Tuerca galvanizada de 1/4”,150.0000,0.000000,
2012,R002000,Manecilla para tanque de sanitario,4.0000,0.000000,
2013,R002001,Accesorios de cañería usados,1.0000,0.000000,
2014,R002002,Repuestos de montacargas usados,1.0000,0.000000,
2015,R002003,Rueda 125/37.5-50 con base fija,4.0000,29.873333,
2016,R002004,Rueda 125/37.5-50 con base giratoria,5.0000,42.447500,
2017,R002005,Rueda 125/37.5-50,15.0000,0.000000,
2018,R002006,Rueda 60/30-50,10.0000,0.000000,
2019,R002007,Rueda 60/30-50 con base fija,2.0000,0.000000,
2020,R002008,Rueda 100/30-50,11.0000,0.000000,
2021,R002009,Rueda plástica de 3”,2.0000,0.000000,
2022,R002010,Rueda 200/50-100 con base giratoria,0.0000,0.000000,
2023,R002011,Rueda plástica de 8”,12.0000,0.000000,
